hash,Data_de_cadastro,Canal_de_atendimento,Denúncia_emergencial,Denunciante,Cenário_da_violação,País,UF,Município,Frequência,Início_das_violações,sl_quantidade_vitimas,(Nenhum nome de coluna),Motivação,Relação_vítima_suspeito,sl_vitima_cadastro,Gênero_da_vítima,Orientação_sexual_da_vítima,Faixa_etária_da_vítima,Nacionalidade_da_vítima,sl_vitima_naturalidade,sl_vitima_naturalizado_uf,sl_vitima_naturalizado_municipio,Deficiência_da_vítima,Doença_rara_da_vítima,Deficiência_relacionada_a_doença_rara,Vítima_preso_a,País_da_vítima,UF_da_vítima,Município_da_vítima,Profissão_da_vítima,Grau_de_instrução_da_vítima,Religião_da_vítima,Raça_Cor_da_vítima,Etnia_da_vítima,Faixa_de_renda_da_vítima,Natureza_Jurídica_do_Suspeito,Gênero_do_suspeito,Orientação_sexual_do_suspeito,Faixa_etária_do_suspeito,Suspeito_nacionalidade,sl_suspeito_naturalidade,sl_suspeito_naturalizado_uf,sl_suspeito_naturalizado_municipio,Deficiência_do_suspeito,Doença_rara_do_suspeito,Deficiência_relacionada_a_doença_rara_suspeito,Suspeito_preso,País_do_suspeito,UF_do_suspeito,sl_suspeito_municipio,Profissão_do_suspeito,Grau_de_instrução_do_suspeito,Religião_do_suspeito,Raça_Cor_do_suspeito,Suspeito_Etnia,Faixa_de_renda_do_suspeito,Vínculo_Órgão_PJ_do_suspeito,sl_suspeito_ramo,suspeito_especificacao_etnia,vitima_especificacao_etnia,violacao,,,,,,,,,,,,,,,,,
000048D67917C5DFE77B3F7BCA02CFA938D4972559F6C1D3C6A186251DAAE2D1,2023-05-16 11:17:57.083,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,PE,261160 | RECIFE,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA PESSOA IDOSA,AGRAVANTE.FOI PRATICADO POR DUAS OU MAIS PESSOAS,FILHO(A),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PE,261160 | RECIFE,OUTROS NÃO LISTADOS,ANALFABETO/SEM INSTRUÇÃO,NULL,NULL,NULL,NULL,COMUNIDADE/FAMÍLIA,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,PE,261160 | RECIFE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>INSUBSISTÊNCIA MATERIAL,,,,,,,,,,,,,,,,,
0007CC02A333F415839DF6ED2CCB2648F9FE31A79CAAF458F37C6CB83B396069,2023-05-31 14:16:23.737,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,MG,310620 | BELO HORIZONTE,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,AGRAVANTE.NA RELAÇÃO FAMILIAR,IRMÃO(Ã),PESSOA FÍSICA,FEMININO,NÃO,80 A 84 ANOS,BR | BRASIL,NULL,NULL,NULL,MENTAL/INTELECTUAL,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,50 A 54 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NÃO SABE INFORMAR,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE,,,,,,,,,,,,,,,,,
0010C23A90018EA7F6C0DFB2DCE3564ACF9E8DC930D14910D401DF01C29CADB9,2023-06-10 14:57:30.463,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,CE,230930 | NOVA RUSSAS,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE,MOTIVAÇÃO.EM RAZÃO DE ORIENTAÇÃO SEXUAL,PAI,PESSOA FÍSICA,MASCULINO,BISSEXUAL,20 A 24 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,CE,230930 | NOVA RUSSAS,NÃO SABE INFORMAR,ANALFABETO/SEM INSTRUÇÃO,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,50 A 54 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,CE,230930 | NOVA RUSSAS,NÃO SABE INFORMAR,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>LESÃO CORPORAL,,,,,,,,,,,,,,,,
001153B6A382CECDA7D27023B68B65A91FF01BAF5B1F13AA93787ACD84EF3D6E,2023-06-13 14:36:14.187,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DA IDADE,FILHO(A),PESSOA FÍSICA,MASCULINO,NÃO,75 A 79 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,NULL,NULL,NULL,NULL,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,30 A 34 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,NÃO SABE INFORMAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO,,,,,,,,,,,,,,,,,
0011D9D3F567893B0280C77544DCCE1FC8FA4B913BD0050FE9FEA660DB84EDEE,2023-02-27 20:47:31.457,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,SC,420320 | CAMBORIÚ,DIARIAMENTE,HÁ UM MÊS,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,AGRAVANTE.COM HUMILHAÇÃO,MÃE,PESSOA FÍSICA,FEMININO,NULL,10 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NULL,BR | BRASIL,SC,420320 | CAMBORIÚ,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,OUTROS NÃO LISTADOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>ABANDONO,,,,,,,,,,,,,,,,,
0007CBA72057FDF8FCD60ECDFB21E1BD6F4CC84D6715E1D029AF7CBD071D8F2E,2023-03-31 09:49:26.760,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,PE,261160 | RECIFE,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,MÃE,PESSOA FÍSICA,FEMININO,NULL,04 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NULL,BR | BRASIL,PE,261160 | RECIFE,NULL,ANALFABETO/SEM INSTRUÇÃO,NULL,PARDA,NULL,SEM RENDIMENTO,PESSOA FÍSICA,FEMININO,NÃO,20 A 24 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PE,261160 | RECIFE,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO,,,,,,,,,,,,,,,,,
0007CC02A333F415839DF6ED2CCB2648F9FE31A79CAAF458F37C6CB83B396069,2023-05-31 14:16:23.737,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,MG,310620 | BELO HORIZONTE,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,IRMÃO(Ã),PESSOA FÍSICA,FEMININO,NÃO,80 A 84 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,50 A 54 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NÃO SABE INFORMAR,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>MAUS TRATOS,,,,,,,,,,,,,,,,,
0007CC02A333F415839DF6ED2CCB2648F9FE31A79CAAF458F37C6CB83B396069,2023-05-31 14:16:23.737,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,MG,310620 | BELO HORIZONTE,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DE CONDIÇÕES FÍSICAS, SENSORIAIS, INTELECTUAIS OU MENTAIS,IRMÃO(Ã),PESSOA FÍSICA,FEMININO,NÃO,80 A 84 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,50 A 54 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NÃO SABE INFORMAR,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PATRIMONIAL>INDIVIDUAL,,,,,,,,,,,,,,,
00063527F185DDA188DE2CD5A6D86F92387F792F2C7061D5BC3EDC9F782367E3,2023-03-07 14:07:29.553,TELEFÔNICO,NÃO,TERCEIRO,INSTITUIÇÃO DE LONGA PERMANÊNCIA DE IDOSO - ILPI,BR | BRASIL,PR,410690 | CURITIBA,DIARIAMENTE,NÃO SABE INFORMAR,1,VIOLÊNCIA CONTRA PESSOA IDOSA,NULL,PRESTADOR(A) DE SERVIÇO,COMUNIDADE/FAMÍLIA,NÃO SE APLICA - VÍTIMA COMUNIDADE/FAMÍLIA,NÃO,IDOSO IDADE NÃO INFORMADA,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PR,410690 | CURITIBA,OUTROS NÃO LISTADOS,NULL,NULL,NÃO INFORMADO,NULL,NULL,PESSOA JURÍDICA DE DIREITO PRIVADO,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,PR,410690 | CURITIBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SAÚDE HUMANA E SERVIÇOS SOCIAIS,NULL,NULL,INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA,,,,,,,,,,,,,,,,,
00063527F185DDA188DE2CD5A6D86F92387F792F2C7061D5BC3EDC9F782367E3,2023-03-07 14:07:29.553,TELEFÔNICO,NÃO,TERCEIRO,INSTITUIÇÃO DE LONGA PERMANÊNCIA DE IDOSO - ILPI,BR | BRASIL,PR,410690 | CURITIBA,DIARIAMENTE,NÃO SABE INFORMAR,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DA IDADE,PRESTADOR(A) DE SERVIÇO,COMUNIDADE/FAMÍLIA,NÃO SE APLICA - VÍTIMA COMUNIDADE/FAMÍLIA,NÃO,IDOSO IDADE NÃO INFORMADA,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PR,410690 | CURITIBA,OUTROS NÃO LISTADOS,NULL,NULL,NÃO INFORMADO,NULL,NULL,PESSOA JURÍDICA DE DIREITO PRIVADO,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,PR,410690 | CURITIBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SAÚDE HUMANA E SERVIÇOS SOCIAIS,NULL,NULL,INTEGRIDADE>FÍSICA>INSUBSISTÊNCIA MATERIAL,,,,,,,,,,,,,,,,,
000642E3D85BEC011D183C7DADEA81BB7C4E913982B01C425A6C6C905F3FB952,2023-04-26 23:01:19.310,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,MOTIVAÇÃO.EM RAZÃO DA IDADE,PAI,PESSOA FÍSICA,MASCULINO,NÃO,13 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,NULL,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,35 A 39 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,NÃO SABE INFORMAR,NULL,NULL,PRETA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>MAUS TRATOS,,,,,,,,,,,,,,,,,
000974EF1BA93A0BEC03788CAE84409533AD1F43A799B9FD3CB80D0F3977857B,2023-01-30 08:56:02.393,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,PE,260790 | JABOATÃO DOS GUARARAPES,DIARIAMENTE,HÁ MAIS DE SEIS MESES,2,VIOLÊNCIA CONTRA PESSOA IDOSA,NULL,FILHO(A),PESSOA FÍSICA,MASCULINO,NÃO,85 A 89 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PE,260790 | JABOATÃO DOS GUARARAPES,NULL,NULL,NULL,PRETA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,55 A 59 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PE,260790 | JABOATÃO DOS GUARARAPES,OUTROS NÃO LISTADOS,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>INJÚRIA,,,,,,,,,,,,,,,,,
000ADC081134DFDC64CF286B59F8D28053C869028603C5F309B5969694158E6C,2023-01-23 22:59:42.377,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SP,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA IDOSA,AGRAVANTE.COM HUMILHAÇÃO,ESPOSA(O),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,FÍSICA/MOTORA,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,ADVOGADO,SUPERIOR COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,45 A 49 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,DOMÉSTICO/FAXINEIRO,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE,,,,,,,,,,,,,,,,,
000ADC081134DFDC64CF286B59F8D28053C869028603C5F309B5969694158E6C,2023-01-23 22:59:42.377,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SP,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DA IDADE,ESPOSA(O),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,ADVOGADO,SUPERIOR COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,45 A 49 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,DOMÉSTICO/FAXINEIRO,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO,,,,,,,,,,,,,,,,,
000A595A5A01C1A799D7E98A36658FD352F96F5F69E2A93F56D7062E9EBC9606,2023-01-05 18:49:03.193,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,CE,230945 | OCARA,OCASIONALMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA IDOSA,NULL,COMPANHEIRO(A),PESSOA FÍSICA,FEMININO,NÃO,60 A 64 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,CE,230945 | OCARA,NULL,ANALFABETO/SEM INSTRUÇÃO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,60 A 64 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,CE,230945 | OCARA,OUTROS NÃO LISTADOS,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,LIBERDADE>DIREITOS INDIVIDUAIS>LIBERDADE DE IR VIR PERMANECER,,,,,,,,,,,,,,,,,
000ADC081134DFDC64CF286B59F8D28053C869028603C5F309B5969694158E6C,2023-01-23 22:59:42.377,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SP,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,ESPOSA(O),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,ADVOGADO,SUPERIOR COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,45 A 49 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,DOMÉSTICO/FAXINEIRO,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>MAUS TRATOS,,,,,,,,,,,,,,,,,
000ADC081134DFDC64CF286B59F8D28053C869028603C5F309B5969694158E6C,2023-01-23 22:59:42.377,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SP,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,MOTIVAÇÃO.EM RAZÃO DE CONDIÇÕES FÍSICAS, SENSORIAIS, INTELECTUAIS OU MENTAIS,ESPOSA(O),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,ADVOGADO,SUPERIOR COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,45 A 49 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,DOMÉSTICO/FAXINEIRO,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA,,,,,,,,,,,,,,,
000642E3D85BEC011D183C7DADEA81BB7C4E913982B01C425A6C6C905F3FB952,2023-04-26 23:01:19.310,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,PAI,PESSOA FÍSICA,MASCULINO,NÃO,13 ANOS,BR | BRASIL,NULL,NULL,NULL,MENTAL/INTELECTUAL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,NULL,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,35 A 39 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,NÃO SABE INFORMAR,NULL,NULL,PRETA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>AGRESSÃO ou VIAS DE FATO,,,,,,,,,,,,,,,,,
00071171712A600729254E397717F3FD8E592770627041FBB6E371610834CADA,2023-04-01 19:15:17.767,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,BR | BRASIL,MS,500348 | DOIS IRMÃOS DO BURITI,SEMANALMENTE,HÁ UM MÊS,2,VIOLÊNCIA CONTRA POPULAÇÃO LGBTQIA+,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,DESCONHECIDO(A),PESSOA FÍSICA,MASCULINO,HOMOSSEXUAL.GAY,35 A 39 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO,BR | BRASIL,PB,500348 | DOIS IRMÃOS DO BURITI,PEDREIRO, SERVENTE DE OBRAS, PINTOR DE OBRAS, ELETRICISTA OU PROFISSIONAL DA CONSTRUÇÃO CIVIL,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,30 A 34 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,TEMPORÁRIA,BR | BRASIL,MS,500348 | DOIS IRMÃOS DO BURITI,OUTROS NÃO LISTADOS,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,IGUALDADE>DISCRIMINAÇÃO,,,,,,,,,,,,,,
00073880747EC8464A4B14BF586FEADA97BAF67901CF8C661F4C845702336378,2023-03-06 12:45:26.300,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SC,421500 | RIO NEGRINHO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,VIZINHO(A),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SC,421500 | RIO NEGRINHO,NULL,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,NÃO INFORMADO,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SC,421500 | RIO NEGRINHO,NÃO SABE INFORMAR,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE,,,,,,,,,,,,,,,,,
000E646868CF248F2676E324694A7169D2809F3D11706F7BB48DCBA9964C33DB,2023-01-26 12:25:52.813,TELEFÔNICO,NÃO,TERCEIRO,ÓRGÃOS PÚBLICOS,BR | BRASIL,RJ,330490 | SÃO GONÇALO,DIARIAMENTE,HÁ MAIS DE UM ANO,2,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,MOTIVAÇÃO.EM RAZÃO DA IDADE,NÃO SE APLICA,PESSOA FÍSICA,MASCULINO,NULL,07 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NULL,BR | BRASIL,RJ,330490 | SÃO GONÇALO,NULL,NULL,NULL,PARDA,NULL,NULL,ÓRGÃO PÚBLICO,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,RJ,330490 | SÃO GONÇALO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MINISTÉRIO PÚBLICO - ESTADUAL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,,,,
000ED35D053D6313666AFC53D19F78CE989337A691494BC634B420D0F73498A5,2023-04-27 14:52:15.513,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SE,280290 | ITABAIANA,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA IDOSA,NULL,ESPOSA(O),PESSOA FÍSICA,MASCULINO,NÃO,65 A 69 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SE,280290 | ITABAIANA,NULL,NULL,NULL,NULL,NULL,NULL,PESSOA FÍSICA,NÃO SE APLICA - VÍTIMA COMUNIDADE/FAMÍLIA,NÃO,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NULL,BR | BRASIL,SE,280290 | ITABAIANA,NÃO SABE INFORMAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO,,,,,,,,,,,,,,,,,
